"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458&cid=social_twitter_abcn
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-japan-begin-quarantining-visitors-us/story?id=69742183&cid=social_twitter_abcn
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-japan-begin-quarantining-visitors-us/story?id=69742183
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-passengers-begin-disembarking-grand-princess/story?id=69478497
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-senators-white-house-clinch-deal/story?id=69784080&cid=social_fb_abcn&fbclid=IwAR2v5JjFOI2Ni9tQm-dgMZzz-eu0xjMvBIyaMPkr0nR7TyVDuvlW5j5Syx4
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080&cid=clicksource_4380645_3_takeover_2_bsq_hed
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080&cid=clicksource_4380645_3_takeover_2_bsq_image
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080
"March/April 2020" https://www.telegraph.co.uk/business/2020/03/17/markets-live-news-coronavirus-pound-euro-ftse-shares-flights/
"March/April 2020" https://www.telegraph.co.uk/business/2020/03/20/markets-live-latest-news-pound-euro-ftse-100-coronavirus/
"March/April 2020" https://www.telegraph.co.uk/business/2020/03/26/markets-live-latest-coronavirus-news-pound-euro-ftse-100/
"March/April 2020" https://www.telegraph.co.uk/business/2020/03/27/markets-live-latest-coronavirus-news-pound-euro-ftse-100/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?link_id=26&can_id=a7dbe49bfc7fd025796b8b469048a029&source=email-in-the-know-february-18-2&email_referrer=email_728340&email_subject=in-the-know-february-19
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-death-toll-infections-outbreak-evacuations-cruise-ship-latest-updates-2020-02-12/?ftag=YHF4eb9d17
"March/April 2020" https://www.politico.com/amp/news/magazine/2020/03/19/coronavirus-effect-economy-life-society-analysis-covid-135579
"March/April 2020" https://www.politico.com/amp/news/magazine/2020/03/19/coronavirus-effect-economy-life-society-analysis-covid-135579?utm_campaign=The%20Climb&utm_medium=email&utm_source=Revue%20newsletter
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-17/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-18/?ftag=CNM-00-10aab7e&linkId=84588106
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-19/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-19/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-20/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-21/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-22/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-31/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-31/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-22/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-23/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-24/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-24/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-27/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/?link_id=28&can_id=a7dbe49bfc7fd025796b8b469048a029&source=email-in-the-know-february-24&email_referrer=email_733095&email_subject=in-the-know-february-25
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.washingtonpost.com/business/2020/02/25/white-house-struggles-contain-public-alarm-over-coronavirus-despite-panic/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-28/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-02/
"March/April 2020" https://www.washingtonpost.com/business/2020/02/25/white-house-struggles-contain-public-alarm-over-coronavirus-despite-panic/?tid=pm_business_pop
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-03/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-05/
"March/April 2020" https://www.washingtonpost.com/business/2020/02/25/white-house-struggles-contain-public-alarm-over-coronavirus-despite-panic/?tid=pm_business_pop
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-05/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-06/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-pandemic-covid-19-latest-news-2020-04-03/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-09/
"March/April 2020" https://www.washingtonpost.com/business/2020/02/25/white-house-struggles-contain-public-alarm-over-coronavirus-despite-panic/?tid=pm_business_pop
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-10/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-11/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/?fbclid=IwAR1RdOScyPzaEKFVXJYIxiw64nsvaRhys9Ls6f97AqCeP-WbWoLTCwxU3ko
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/?fbclid=IwAR3QIj-2NB9Sbbq-zKOAvSOQfGypBzcnujD8aDlJl_zK9X-eBeGSeYzbbGY
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-16/
"March/April 2020" https://www.cbsnews.com/news/2020-daily-trail-markers-primaries-go-on-in-three-states-despite-coronavirus/
"March/April 2020" https://abcnews.go.com/Health/amid-coronavirus-uncertainty-florida-town-puts-hope-smart/story?id=69798434&cid=clicksource_4380645_2_takeover_2_headlines_hed
"March/April 2020" https://abcnews.go.com/Health/amid-coronavirus-uncertainty-florida-town-puts-hope-smart/story?id=69798434
"March/April 2020" https://abcnews.go.com/Health/amid-coronavirus-uncertainty-florida-town-puts-hope-smart/story?id=69798434&ref=hvper.com&utm_source=hvper.com&utm_medium=website
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-china-exonerates-whistleblower-doctor-warned/story?id=69702910
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-china-lift-lockdown-measures-wuhan/story?id=69763098&cid=social_twitter_abcnp
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?link_id=26&can_id=a7dbe49bfc7fd025796b8b469048a029&source=email-in-the-know-february-18-2&email_referrer=email_728340&email_subject=in-the-know-february-19
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-china-outbreak-death-toll-infections-latest-updates-2020-02-19/?intcid=CNI-00-10aaa3b
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-chinas-president-visits-outbreak-epicenter/story?id=69498726
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-death-toll-infections-outbreak-evacuations-cruise-ship-latest-updates-2020-02-12/?ftag=YHF4eb9d17
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-cluster-cases-linked-cruise-ship/story?id=69405170
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-17/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-18/?ftag=CNM-00-10aab7e&linkId=84588106
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458&cid=clicksource_4380645_2_heads_hero_live_hero_hed&fbclid=IwAR2PJ2YC_PacrXuikVM5ixX9WucpITvcCADDa-bynGCsRR6shuxdIL-zW0s&fbclid=IwAR2IEil1TZi-6fy6TCZFTJhplB-LL10ejtzwtRWk98ZOrkV4s0m91I4S8Jo&fbclid=IwAR3ex74ykIjo4ZXAoiZVDUIJEPWEnB2MS2CmSdK2QQHVmpcaVbbxzukaatg&fbclid=IwAR2DrVxsM6MNQhRqHDobFq-tW1mSdFC55wNqt8Ba5TW1DC3w4aX_f6erASU&fbclid=IwAR07Y7jVCKkOxwMsQxd57A26fziJt12q3-7pnK-U5_Q51mAQfftsd5qHYTM&fbclid=IwAR0WOFChbQoWS-q6In0TVQkLYolfaWM-mE43fhm1JQc2Lu0R4sKgfB7_LxU&fbclid=IwAR0WQuUh2fOM-BY9ugW6x3ZsxETHfbicBP7-cDHcqqwLqDkTpY_62MZBw5k&fbclid=IwAR193Hvrj8GAobiEVJlD1oW_ScOBqX0FtPwPhpOXfiDLvbzW8-9S0crlAnI
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458&cid=clicksource_4380645_2_heads_hero_live_hero_hed&fbclid=IwAR1GZgLDiUEzMhHTecbjgwcI8vM0mswjUGtFBtIbbQsJ7PK4Yo_R5z5CUBo
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458&cid=clicksource_4380645_2_heads_hero_live_hero_hed&fbclid=IwAR1r-nzdEEd1s0emLBqC2dqb8Xin-WF0f-VxMhBilehwK39sV2tJ_RnBgIA&fbclid=IwAR3ySPtjcxui2BtxgWwsE9FbHJxHUrhC_g6WgIxXBA6lgxF-4PioZYdFY_8
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458&cid=social_twitter_abcn
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-drastic-measures-issued-globally-pandemic/story?id=69551458
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-japan-begin-quarantining-visitors-us/story?id=69742183&cid=social_twitter_abcn
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-19/
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-japan-begin-quarantining-visitors-us/story?id=69742183
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-19/
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-passengers-begin-disembarking-grand-princess/story?id=69478497
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-20/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-21/
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-senators-white-house-clinch-deal/story?id=69784080&cid=social_fb_abcn&fbclid=IwAR2v5JjFOI2Ni9tQm-dgMZzz-eu0xjMvBIyaMPkr0nR7TyVDuvlW5j5Syx4
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080&cid=clicksource_4380645_3_takeover_2_bsq_hed
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-22/
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080&cid=clicksource_4380645_3_takeover_2_bsq_image
"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080
